Материал;Краткий текст материала;Длинный текст материала;Базовая ЕИ;Группа материалов;Вид материала;Вид класса;Класс;Формат;Имя признака;Название признака;Значение признака;ОбозначЗначПризнака;Техническая ЕИ значения признака;Материал(полный текст);Значение признака;ОбозначЗначПризнака
000000001300517775;Подшипник 8136Л ГОСТ7872, ГОСТ520;Подшипник 8136Л ГОСТ7872, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;DESIGN_STANDARD;Обозн. по нормативн. документу;8136Л;8136Л;;Подшипник 8136Л ГОСТ7872, ГОСТ520;;
000000001300517775;Подшипник 8136Л ГОСТ7872, ГОСТ520;Подшипник 8136Л ГОСТ7872, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 8136Л ГОСТ7872, ГОСТ520;;
000000001300517775;Подшипник 8136Л ГОСТ7872, ГОСТ520;Подшипник 8136Л ГОСТ7872, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;STANDART;Нормативный документ;ГОСТ7872, ГОСТ520;ГОСТ7872, ГОСТ520;;Подшипник 8136Л ГОСТ7872, ГОСТ520;;
000000001300517776;Подшипник 7612 ГОСТ333, ГОСТ520;Подшипник 7612 ГОСТ333, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;DESIGN_STANDARD;Обозн. по нормативн. документу;7612;7612;;Подшипник 7612 ГОСТ333, ГОСТ520;;
000000001300517776;Подшипник 7612 ГОСТ333, ГОСТ520;Подшипник 7612 ГОСТ333, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 7612 ГОСТ333, ГОСТ520;;
000000001300517776;Подшипник 7612 ГОСТ333, ГОСТ520;Подшипник 7612 ГОСТ333, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;STANDART;Нормативный документ;ГОСТ333, ГОСТ520;ГОСТ333, ГОСТ520;;Подшипник 7612 ГОСТ333, ГОСТ520;;
000000001300517777;Подшипник 212АК ГОСТ8338, ГОСТ520;Подшипник 212АК ГОСТ8338, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;DESIGN_STANDARD;Обозн. по нормативн. документу;212АК;212АК;;Подшипник 212АК ГОСТ8338, ГОСТ520;;
000000001300517777;Подшипник 212АК ГОСТ8338, ГОСТ520;Подшипник 212АК ГОСТ8338, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 212АК ГОСТ8338, ГОСТ520;;
000000001300517777;Подшипник 212АК ГОСТ8338, ГОСТ520;Подшипник 212АК ГОСТ8338, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;STANDART;Нормативный документ;ГОСТ8338, ГОСТ520;ГОСТ8338, ГОСТ520;;Подшипник 212АК ГОСТ8338, ГОСТ520;;
000000001300517778;Подшипник 7607А ГОСТ27365, ГОСТ520;Подшипник 7607А ГОСТ27365, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;DESIGN_STANDARD;Обозн. по нормативн. документу;7607А;7607А;;Подшипник 7607А ГОСТ27365, ГОСТ520;;
000000001300517778;Подшипник 7607А ГОСТ27365, ГОСТ520;Подшипник 7607А ГОСТ27365, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 7607А ГОСТ27365, ГОСТ520;;
000000001300517778;Подшипник 7607А ГОСТ27365, ГОСТ520;Подшипник 7607А ГОСТ27365, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;STANDART;Нормативный документ;ГОСТ27365, ГОСТ520;ГОСТ27365, ГОСТ520;;Подшипник 7607А ГОСТ27365, ГОСТ520;;
000000001300517797;Подшипник 38217 ГОСТ7872, ГОСТ520;Подшипник 38217 ГОСТ7872, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;DESIGN_STANDARD;Обозн. по нормативн. документу;38217;38217;;Подшипник 38217 ГОСТ7872, ГОСТ520;;
000000001300517797;Подшипник 38217 ГОСТ7872, ГОСТ520;Подшипник 38217 ГОСТ7872, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 38217 ГОСТ7872, ГОСТ520;;
000000001300517797;Подшипник 38217 ГОСТ7872, ГОСТ520;Подшипник 38217 ГОСТ7872, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;STANDART;Нормативный документ;ГОСТ7872, ГОСТ520;ГОСТ7872, ГОСТ520;;Подшипник 38217 ГОСТ7872, ГОСТ520;;
000000001300517826;Подшипник 66408 ГОСТ831, ГОСТ520;Подшипник 66408 ГОСТ831, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;DESIGN_STANDARD;Обозн. по нормативн. документу;66408;66408;;Подшипник 66408 ГОСТ831, ГОСТ520;;
000000001300517826;Подшипник 66408 ГОСТ831, ГОСТ520;Подшипник 66408 ГОСТ831, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 66408 ГОСТ831, ГОСТ520;;
000000001300517826;Подшипник 66408 ГОСТ831, ГОСТ520;Подшипник 66408 ГОСТ831, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;STANDART;Нормативный документ;ГОСТ831, ГОСТ520;ГОСТ831, ГОСТ520;;Подшипник 66408 ГОСТ831, ГОСТ520;;
000000001300517827;Подшипник 5826 ТУ37.006.087, ГОСТ520;Подшипник 5826 ТУ37.006.087, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;DESIGN_STANDARD;Обозн. по нормативн. документу;5826;5826;;Подшипник 5826 ТУ37.006.087, ГОСТ520;;
000000001300517827;Подшипник 5826 ТУ37.006.087, ГОСТ520;Подшипник 5826 ТУ37.006.087, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 5826 ТУ37.006.087, ГОСТ520;;
000000001300517827;Подшипник 5826 ТУ37.006.087, ГОСТ520;Подшипник 5826 ТУ37.006.087, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;STANDART;Нормативный документ;ТУ37.006.087, ГОСТ520;ТУ37.006.087, ГОСТ520;;Подшипник 5826 ТУ37.006.087, ГОСТ520;;
000000001300517842;Подшипник 1097784 ГОСТ6364, ГОСТ520;Подшипник 1097784 ГОСТ6364, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;DESIGN_STANDARD;Обозн. по нормативн. документу;1097784;1097784;;Подшипник 1097784 ГОСТ6364, ГОСТ520;;
000000001300517842;Подшипник 1097784 ГОСТ6364, ГОСТ520;Подшипник 1097784 ГОСТ6364, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 1097784 ГОСТ6364, ГОСТ520;;
000000001300517842;Подшипник 1097784 ГОСТ6364, ГОСТ520;Подшипник 1097784 ГОСТ6364, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;STANDART;Нормативный документ;ГОСТ6364, ГОСТ520;ГОСТ6364, ГОСТ520;;Подшипник 1097784 ГОСТ6364, ГОСТ520;;
000000001300517871;Подшипник 22234 E1-XL FAG;Подшипник 22234 E1-XL FAG;ШТ;N13010000;ZZAP;001;GM1301;CHAR;DESIGNATION_NULL;Условное обозначение;22234 E1-XL;22234 E1-XL;;Подшипник 22234 E1-XL FAG;;
000000001300517871;Подшипник 22234 E1-XL FAG;Подшипник 22234 E1-XL FAG;ШТ;N13010000;ZZAP;001;GM1301;CHAR;MANUFACTURER_NULL;Производитель;FAG;FAG;;Подшипник 22234 E1-XL FAG;;
000000001300517871;Подшипник 22234 E1-XL FAG;Подшипник 22234 E1-XL FAG;ШТ;N13010000;ZZAP;001;GM1301;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 22234 E1-XL FAG;;
000000001300517945;Подшипник 23228 E1A-XL-M FAG;Подшипник 23228 E1A-XL-M FAG;ШТ;N13010000;ZZAP;001;GM1301;CHAR;DESIGNATION_NULL;Условное обозначение;23228 E1A-XL-M;23228 E1A-XL-M;;Подшипник 23228 E1A-XL-M FAG;;
000000001300517945;Подшипник 23228 E1A-XL-M FAG;Подшипник 23228 E1A-XL-M FAG;ШТ;N13010000;ZZAP;001;GM1301;CHAR;MANUFACTURER_NULL;Производитель;FAG;FAG;;Подшипник 23228 E1A-XL-M FAG;;
000000001300517945;Подшипник 23228 E1A-XL-M FAG;Подшипник 23228 E1A-XL-M FAG;ШТ;N13010000;ZZAP;001;GM1301;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 23228 E1A-XL-M FAG;;
000000001300518432;Подшипник 6212 2Z-C3 ZWZ;Подшипник 6212 2Z-C3 ZWZ;ШТ;N13010000;ZZAP;001;GM1301;CHAR;DESIGNATION_NULL;Условное обозначение;6212 2Z-C3;6212 2Z-C3;;Подшипник 6212 2Z-C3 ZWZ;;
000000001300518432;Подшипник 6212 2Z-C3 ZWZ;Подшипник 6212 2Z-C3 ZWZ;ШТ;N13010000;ZZAP;001;GM1301;CHAR;MANUFACTURER_NULL;Производитель;ZWZ;ZWZ;;Подшипник 6212 2Z-C3 ZWZ;;
000000001300518432;Подшипник 6212 2Z-C3 ZWZ;Подшипник 6212 2Z-C3 ZWZ;ШТ;N13010000;ZZAP;001;GM1301;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 6212 2Z-C3 ZWZ;;
000000001300518439;Корпус подшипника FY 510 M SKF;Корпус подшипника FY 510 M SKF;ШТ;N13030000;ZZAP;001;GM1303;CHAR;DESIGNATION_NULL;Условное обозначение;FY 510 M;FY 510 M;;Корпус подшипника FY 510 M SKF;;
000000001300518439;Корпус подшипника FY 510 M SKF;Корпус подшипника FY 510 M SKF;ШТ;N13030000;ZZAP;001;GM1303;CHAR;MANUFACTURER_NULL;Производитель;SKF;SKF;;Корпус подшипника FY 510 M SKF;;
000000001300518439;Корпус подшипника FY 510 M SKF;Корпус подшипника FY 510 M SKF;ШТ;N13030000;ZZAP;001;GM1303;CHAR;PRODUCT_TYPE;Вид продукции;Корп.подш.;Корпус подшипника;;Корпус подшипника FY 510 M SKF;;
000000001300518508;Подшипник NJ219-E-TVP2 FAG;Подшипник NJ219-E-TVP2 FAG;ШТ;N13010000;ZZAP;001;GM1301;CHAR;DESIGNATION_NULL;Условное обозначение;NJ219-E-TVP2;NJ219-E-TVP2;;Подшипник NJ219-E-TVP2 FAG;;
000000001300518508;Подшипник NJ219-E-TVP2 FAG;Подшипник NJ219-E-TVP2 FAG;ШТ;N13010000;ZZAP;001;GM1301;CHAR;MANUFACTURER_NULL;Производитель;FAG;FAG;;Подшипник NJ219-E-TVP2 FAG;;
000000001300518508;Подшипник NJ219-E-TVP2 FAG;Подшипник NJ219-E-TVP2 FAG;ШТ;N13010000;ZZAP;001;GM1301;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник NJ219-E-TVP2 FAG;;
000000001300518536;Подшипник 2007121 АПП;Подшипник 2007121 АПП;ШТ;N13010000;ZZAP;001;GM1301;CHAR;DESIGNATION_NULL;Условное обозначение;2007121;2007121;;Подшипник 2007121 АПП;;
000000001300518536;Подшипник 2007121 АПП;Подшипник 2007121 АПП;ШТ;N13010000;ZZAP;001;GM1301;CHAR;MANUFACTURER_NULL;Производитель;АПП;АПП;;Подшипник 2007121 АПП;;
000000001300518536;Подшипник 2007121 АПП;Подшипник 2007121 АПП;ШТ;N13010000;ZZAP;001;GM1301;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 2007121 АПП;;
000000001300518585;Подшипник 6-46122Л ГОСТ831, ГОСТ520;Подшипник 6-46122Л ГОСТ831, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;DESIGN_STANDARD;Обозн. по нормативн. документу;6-46122Л;6-46122Л;;Подшипник 6-46122Л ГОСТ831, ГОСТ520;;
000000001300518585;Подшипник 6-46122Л ГОСТ831, ГОСТ520;Подшипник 6-46122Л ГОСТ831, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 6-46122Л ГОСТ831, ГОСТ520;;
000000001300518585;Подшипник 6-46122Л ГОСТ831, ГОСТ520;Подшипник 6-46122Л ГОСТ831, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;STANDART;Нормативный документ;ГОСТ831, ГОСТ520;ГОСТ831, ГОСТ520;;Подшипник 6-46122Л ГОСТ831, ГОСТ520;;
000000001300518781;Подшипник 1000808 ГОСТ8338, ГОСТ520;Подшипник 1000808 ГОСТ8338, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;DESIGN_STANDARD;Обозн. по нормативн. документу;1000808;1000808;;Подшипник 1000808 ГОСТ8338, ГОСТ520;;
000000001300518781;Подшипник 1000808 ГОСТ8338, ГОСТ520;Подшипник 1000808 ГОСТ8338, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 1000808 ГОСТ8338, ГОСТ520;;
000000001300518781;Подшипник 1000808 ГОСТ8338, ГОСТ520;Подшипник 1000808 ГОСТ8338, ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;STANDART;Нормативный документ;ГОСТ8338, ГОСТ520;ГОСТ8338, ГОСТ520;;Подшипник 1000808 ГОСТ8338, ГОСТ520;;
000000001300518949;Подшипник 3306RS LDI;Подшипник 3306RS LDI;ШТ;N13010000;ZZAP;001;GM1301;CHAR;DESIGNATION_NULL;Условное обозначение;3306RS;3306RS;;Подшипник 3306RS LDI;;
000000001300518949;Подшипник 3306RS LDI;Подшипник 3306RS LDI;ШТ;N13010000;ZZAP;001;GM1301;CHAR;MANUFACTURER_NULL;Производитель;LDI;LDI;;Подшипник 3306RS LDI;;
000000001300518949;Подшипник 3306RS LDI;Подшипник 3306RS LDI;ШТ;N13010000;ZZAP;001;GM1301;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 3306RS LDI;;
000000001300518950;Подшипник 6214 2Z C3 ZWZ;Подшипник 6214 2Z C3 ZWZ;ШТ;N13010000;ZZAP;001;GM1301;CHAR;DESIGNATION_NULL;Условное обозначение;6214 2Z C3;6214 2Z C3;;Подшипник 6214 2Z C3 ZWZ;;
000000001300518950;Подшипник 6214 2Z C3 ZWZ;Подшипник 6214 2Z C3 ZWZ;ШТ;N13010000;ZZAP;001;GM1301;CHAR;MANUFACTURER_NULL;Производитель;ZWZ;ZWZ;;Подшипник 6214 2Z C3 ZWZ;;
000000001300518950;Подшипник 6214 2Z C3 ZWZ;Подшипник 6214 2Z C3 ZWZ;ШТ;N13010000;ZZAP;001;GM1301;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 6214 2Z C3 ZWZ;;
000000001300518951;Подшипник 6-180216С17 ГОСТ520;Подшипник 6-180216С17 ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;DESIGN_STANDARD;Обозн. по нормативн. документу;6-180216С17;6-180216С17;;Подшипник 6-180216С17 ГОСТ520;;
000000001300518951;Подшипник 6-180216С17 ГОСТ520;Подшипник 6-180216С17 ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник 6-180216С17 ГОСТ520;;
000000001300518951;Подшипник 6-180216С17 ГОСТ520;Подшипник 6-180216С17 ГОСТ520;ШТ;N13040000;ZZAP;001;GM1304;CHAR;STANDART;Нормативный документ;ГОСТ520;ГОСТ520;;Подшипник 6-180216С17 ГОСТ520;;
000000001300518953;Подшипник NKX10Z DINROLL;Подшипник NKX10Z DINROLL;ШТ;N13010000;ZZAP;001;GM1301;CHAR;DESIGNATION_NULL;Условное обозначение;NKX10Z;NKX10Z;;Подшипник NKX10Z DINROLL;;
000000001300518953;Подшипник NKX10Z DINROLL;Подшипник NKX10Z DINROLL;ШТ;N13010000;ZZAP;001;GM1301;CHAR;MANUFACTURER_NULL;Производитель;DINROLL;DINROLL;;Подшипник NKX10Z DINROLL;;
000000001300518953;Подшипник NKX10Z DINROLL;Подшипник NKX10Z DINROLL;ШТ;N13010000;ZZAP;001;GM1301;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник NKX10Z DINROLL;;
000000001300518954;Подшипник NUKR72 A BCR NUKR72 A BCR;Подшипник NUKR72 A BCR NUKR72 A BCR;ШТ;N13010000;ZZAP;001;GM1301;CHAR;DESIGNATION_NULL;Условное обозначение;NUKR72 A BCR NUKR72 A;NUKR72 A BCR NUKR72 A;;Подшипник NUKR72 A BCR NUKR72 A BCR;;
000000001300518954;Подшипник NUKR72 A BCR NUKR72 A BCR;Подшипник NUKR72 A BCR NUKR72 A BCR;ШТ;N13010000;ZZAP;001;GM1301;CHAR;MANUFACTURER_NULL;Производитель;BCR;BCR;;Подшипник NUKR72 A BCR NUKR72 A BCR;;
000000001300518954;Подшипник NUKR72 A BCR NUKR72 A BCR;Подшипник NUKR72 A BCR NUKR72 A BCR;ШТ;N13010000;ZZAP;001;GM1301;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник NUKR72 A BCR NUKR72 A BCR;;
000000001300518961;Подшипник NU1980ECMA ArtNC;Подшипник NU1980ECMA ArtNC;ШТ;N13010000;ZZAP;001;GM1301;CHAR;DESIGNATION_NULL;Условное обозначение;NU1980ECMA;NU1980ECMA;;Подшипник NU1980ECMA ArtNC;;
000000001300518961;Подшипник NU1980ECMA ArtNC;Подшипник NU1980ECMA ArtNC;ШТ;N13010000;ZZAP;001;GM1301;CHAR;MANUFACTURER_NULL;Производитель;ArtNC;ArtNC;;Подшипник NU1980ECMA ArtNC;;
000000001300518961;Подшипник NU1980ECMA ArtNC;Подшипник NU1980ECMA ArtNC;ШТ;N13010000;ZZAP;001;GM1301;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник NU1980ECMA ArtNC;;
000000001300518963;Подшипник N316 ArtNC;Подшипник N316 ArtNC;ШТ;N13010000;ZZAP;001;GM1301;CHAR;DESIGNATION_NULL;Условное обозначение;N316;N316;;Подшипник N316 ArtNC;;
000000001300518963;Подшипник N316 ArtNC;Подшипник N316 ArtNC;ШТ;N13010000;ZZAP;001;GM1301;CHAR;MANUFACTURER_NULL;Производитель;ArtNC;ArtNC;;Подшипник N316 ArtNC;;
000000001300518963;Подшипник N316 ArtNC;Подшипник N316 ArtNC;ШТ;N13010000;ZZAP;001;GM1301;CHAR;PRODUCT_TYPE;Вид продукции;Подш.;Подшипник;;Подшипник N316 ArtNC;;
000000001300518965;Подшипник 23064MB/W33 ArtNC;Подшипник 23064MB/W33 ArtNC;ШТ;N13010000;ZZAP;001;GM1301;CHAR;DESIGNATION_NULL;Условное обозначение;23064MB/W33;23064MB/W33;;Подшипник 23064MB/W33 ArtNC;;
